Tweets,len,ID,Date,Source,Likes,RTs
"RT @vox_es: ‼ @monasterioR ""Los medios de comunicación y los partidos políticos han pretendido echar a VOX y no lo han conseguido. Cada día…",140,1389715473076531204,2021-05-04 22:56:03,Twitter for Android,0,0
"RT @predi88: Formas de dejar la política:
Albert Rivera &gt; Asumo mis fallos, pido perdón y me retiro.
Pablo Iglesias &gt; He sido víctima de to…",146,1389715467523211265,2021-05-04 22:56:01,Twitter for Android,0,0
"RT @CiudadanosCs: 🍊 Gracias a los votantes que hoy han apostado a Cs.

📡 @BalEdmundo ""Agradecemos a los afiliados y a los trabajadores. Soi…",140,1389715462137786371,2021-05-04 22:56:00,Twitter for Android,0,0
"RT @tomasteap: A todo esto, ¿Madrid no quiere la independencia de España? Que se la damos, de verdad 
#Elecciones4M",115,1389715461911334915,2021-05-04 22:56:00,Twitter for Android,0,0
RT @SWRFernando: Merecidísimo hostión de la falsa izquierda en Madrid (incluido en los barrios obreros). Ayuso les ha barrido. Y Unidas Pod…,140,1389715456697802753,2021-05-04 22:55:59,Twitter for Android,0,0
"RT @vox_es: ‼  @Santi_ABASCAL ""En las próximas elecciones generales salimos a derrotar al sanchismo y a expulsarle del Gobierno de la Nació…",140,1389715455108059141,2021-05-04 22:55:58,Twitter Web App,0,0
"RT @YTanRicamente: Esta casa apoya a @Yolanda_Diaz_, encargada de reunir a TODA la izquierda española y convertirse en la próxima President…",140,1389715454487371776,2021-05-04 22:55:58,Twitter Web App,0,0
"RT @el_pais: 📺 TV en DIRECTO #Elecciones4M | Mónica García (Más Madrid), tras convertirse en segunda fuerza en Madrid: ""Acabo de llamar a A…",140,1389715451782082563,2021-05-04 22:55:58,Twitter for Android,0,0
"RT @EPInforma: Grupo de apoyo a #LxsPresxsPoliticxs manifiestan su solidaridad con el hermano pueblo de Colombia 🇨🇴
#DuqueAsesino #Eleccion…",140,1389715450758578178,2021-05-04 22:55:57,Twitter Web App,0,0
"RT @sergio_castro_g: ¿Querían guerra? Toma guerra.

Ayuso gana en Pinto, Parla, Fuenlabrada o Leganés. Gana hasta en Vallecas, Tetuán, Vill…",140,1389715449357733890,2021-05-04 22:55:57,Twitter for Android,0,0
"RT @SWRFernando: Tras las elecciones de Madrid lo que queda claro es que ni Catalunya ni Euskal Herria son España. 

#Elecciones4M",130,1389715448426606595,2021-05-04 22:55:57,Twitter for iPhone,0,0
"RT @MonsieurDHondt: BOOOOOOOOM SORPASSO DE MÁS MADRID AL PSOE
Que salga Iván Redondo a botar en el balcón del Palacio de la Moncloa
#Elecci…",140,1389715445801005067,2021-05-04 22:55:56,Twitter for iPhone,0,0
"RT @acidoenponche: Sólo en Madrid podemos tener en el mismo día este titular 'Las ucis afrontan su semana crítica, con Madrid al borde del…",139,1389715435030032384,2021-05-04 22:55:54,Twitter for iPad,0,0
"RT @el_pais: 🔴 ACTUALIZACIÓN | Pablo Iglesias: ""Dejo todos mis cargos Dejo la política. Cuando uno deja de ser útil tiene que saber retirar…",140,1389715429761982469,2021-05-04 22:55:52,Twitter for Android,0,0
"RT @Juanerpf: Madrid ha dicho no a la izquierda.

Abascal: ""Nada de esto habría sido posible sin vosotros""

#SoloQuedaVox 
#Elecciones4M ht…",140,1389715426909855748,2021-05-04 22:55:52,Twitter for iPhone,0,0
"RT @predi88: Formas de dejar la política:
Albert Rivera &gt; Asumo mis fallos, pido perdón y me retiro.
Pablo Iglesias &gt; He sido víctima de to…",146,1389715426758774786,2021-05-04 22:55:52,Twitter Web App,0,0
"RT @el_pais: 🔴 ÚLTIMA HORA #Elecciones4M | Iglesias: ""Dejo todos mis cargos, dejo la política de partido e institucional"" https://t.co/1xq2…",140,1389715424057733122,2021-05-04 22:55:51,Twitter for Android,0,0
RT @miguelpr83: Su vida política ha sido una gran mentira. Hace unos días aseguró que se quedaría de diputado en la Asamblea de Madrid y le…,140,1389715416495316992,2021-05-04 22:55:49,Twitter for Android,0,0
"@PabloIglesias @gabrielboric @GiorgioJackson 
#EleccionesMadrid 
#Elecciones4M https://t.co/uCGdZoct8U",102,1389715415509708806,2021-05-04 22:55:49,Twitter for iPhone,0,0
"RT @beyxcun: Ayuso haciendo dimitir de la política a Pablito Iglesias lo gozo
#Elecciones4M 
https://t.co/1YhiKNuNbB",116,1389715413630660612,2021-05-04 22:55:48,Twitter Web App,0,0
RT @SWRFernando: PSOE y Unidas Podemos en el Gobierno no han cumplido ni sus promesas de derogar la ley mordaza y la reforma laboral del PP…,140,1389715409377574913,2021-05-04 22:55:47,Twitter for Android,0,0
RT @AlainPicon93: No importa cuando lean esto! Ya veremos quien gana la próxima contienda en 2023... yo que se! #Elecciones4M #ChampionsLea…,140,1389715407502778369,2021-05-04 22:55:47,Twitter for Android,0,0
"RT @vox_es: ‼  @Santi_ABASCAL ""En las próximas elecciones generales salimos a derrotar al sanchismo y a expulsarle del Gobierno de la Nació…",140,1389715404575154182,2021-05-04 22:55:46,Twitter for iPhone,0,0
RT @Pepe01447276: Forocoches se burla de Podemos y de Pablo Iglesias tras la victoria de la derecha frente al comunismo en las #Elecciones4…,140,1389715398858248199,2021-05-04 22:55:45,Twitter Web App,0,0
"RT @JDemocraticaES: España será una democracia.

#RompeTuVoto #LibertadColectiva #AbstencionActiva #JuntaDemocratica #Elecciones4M",130,1389715397985898496,2021-05-04 22:55:45,Twitter for Android,0,0
"RT @carlosbardem: La única lucha que se pierde es la que se abandona. 
Así que a aplicarnos aquello tan hermoso de Claudio Rodríguez:
“a pe…",140,1389715397851631621,2021-05-04 22:55:45,Twitter for Android,0,0
RT @JuliaRubioMas: Hoy se inicia una nueva etapa en #España Gana la #libertad y .@PabloIglesias deja la política. Lo siguiente...q .@sanche…,140,1389715396241018880,2021-05-04 22:55:44,Twitter for iPhone,0,0
"4𝙈 𝙀𝙡𝙚𝙘𝙘𝙞𝙤𝙣𝙚𝙨 𝘼𝙨𝙖𝙢𝙗𝙡𝙚𝙖 𝙙𝙚 𝙈𝙖𝙙𝙧𝙞𝙙

#TorrejonDeArdoz
Al 100% escrutado.

PP ⬆️ 28,89% a 45,55%
PSOE ⬇️ 27,25% a 17,58… https://t.co/Yu7OG0S9KV",140,1389715395507064837,2021-05-04 22:55:44,Twitter for Android,1,0
RT @Tonicanto1: LIBERTAD  #Elecciones4M https://t.co/f0OMSfTB2h,63,1389715394403971072,2021-05-04 22:55:44,Twitter for Android,0,0
RT @miguelpr83: Su vida política ha sido una gran mentira. Hace unos días aseguró que se quedaría de diputado en la Asamblea de Madrid y le…,140,1389715393632165889,2021-05-04 22:55:44,Twitter Web App,0,0
"RT @LosMeconios: Pablo Iglesias dijo que el 70% de los madrileños eran de izquierdas y que, con una participación alta, habría gobierno de…",139,1389715393196011528,2021-05-04 22:55:44,Twitter for Android,0,0
RT @miguelpr83: Su vida política ha sido una gran mentira. Hace unos días aseguró que se quedaría de diputado en la Asamblea de Madrid y le…,140,1389715388510916616,2021-05-04 22:55:42,Twitter for Android,0,0
"RT @okdiario: #ÚltimaHora #Elecciones4M
 https://t.co/msUiCrYpyb",64,1389715388489945089,2021-05-04 22:55:42,Twitter for Android,0,0
RT @Juanma_Toribio: Al final todo se resume en esto #Elecciones4M https://t.co/nyprn7aadU,89,1389715387978240006,2021-05-04 22:55:42,Twitter for iPhone,0,0
"RT @el_pais: Vídeo | ""Hasta siempre"". Así ha sido el emotivo discurso completo de Pablo Iglesias en el que se despide de de la política tra…",140,1389715384639631360,2021-05-04 22:55:42,Twitter for Android,0,0
RT @el_pais: 📺 TV en DIRECTO #Elecciones4M | Ayuso y Pablo Casado salen al balcón de Génova para celebrar la victoria del PP en la Comunida…,140,1389715383263899648,2021-05-04 22:55:41,Twitter for Android,0,0
"RT @CiudadanosCs: 🍊 Gracias a los votantes que hoy han apostado a Cs.

📡 @BalEdmundo ""Agradecemos a los afiliados y a los trabajadores. Soi…",140,1389715382982819843,2021-05-04 22:55:41,Twitter for iPhone,0,0
"RT @em_martinez7: Ahora resulta que el que se presente Volt, un partido europeísta que lleva años presentándose en toda Europa y que recien…",140,1389715381040844801,2021-05-04 22:55:41,Twitter for Android,0,0
"RT @vox_es: ‼ @Santi_ABASCAL ""Son unos buenos resultados para VOX pero sobre todo son unos buenos resultados para España porque suponen un…",139,1389715379484758022,2021-05-04 22:55:40,Twitter for Android,0,0
"RT @vox_es: ‼ @Santi_ABASCAL ""Son unos buenos resultados para VOX pero sobre todo son unos buenos resultados para España porque suponen un…",139,1389715376477511686,2021-05-04 22:55:40,Twitter Web App,0,0
RT @Tonicanto1: LIBERTAD  #Elecciones4M https://t.co/f0OMSfTB2h,63,1389715376242667531,2021-05-04 22:55:40,Twitter for Android,0,0
"RT @elsitacabello: Ahora sí, lo puedo decir, meteros los aplausos por donde os quepan.
#Elecciones4M",100,1389715375965851653,2021-05-04 22:55:39,Twitter for iPhone,0,0
"RT @PortuariosBCN: Si quereis analizar la derrota de la izquierda, empezad por el principio 👇🏻
#Elecciones4M https://t.co/3gEm7WEC76",132,1389715375563100161,2021-05-04 22:55:39,Twitter for Android,0,0
"RT @AlainPicon93: Adviertan algo, en 2023 o en las próximas elecciones generales el PP volvera a ganar otra vez y con Ayuso de candidata lí…",140,1389715372283211779,2021-05-04 22:55:39,Twitter for Android,0,0
"RT @EPInforma: Grupo de apoyo a #LxsPresxsPoliticxs manifiestan su solidaridad con el hermano pueblo de Colombia 🇨🇴
#DuqueAsesino #Eleccion…",140,1389715369141616640,2021-05-04 22:55:38,Twitter for Android,0,0
RT @miguelpr83: Su vida política ha sido una gran mentira. Hace unos días aseguró que se quedaría de diputado en la Asamblea de Madrid y le…,140,1389715368604839937,2021-05-04 22:55:38,Twitter for iPhone,0,0
"RT @predi88: Formas de dejar la política:
Albert Rivera &gt; Asumo mis fallos, pido perdón y me retiro.
Pablo Iglesias &gt; He sido víctima de to…",146,1389715367283634179,2021-05-04 22:55:37,Twitter for iPhone,0,0
"RT @CayetanoNDL: Resumen breve:
Abalos y Arrimadas hacen que tras lo de Murcia, Madrid reviente las urnas para arropar a una gran gestora c…",140,1389715362158088193,2021-05-04 22:55:36,Twitter for Android,0,0
RT @el_pais: VÍDEO | Así ha sido la despedida de Pablo Iglesias de la política tras la derrota de la izquierda en Madrid  #Elecciones4M htt…,140,1389715360417525763,2021-05-04 22:55:36,Twitter for Android,0,0
"RT @JudithPriRo: entonces, el 8M lo criticáis porque ""no se mantenían las medidas de seguridad"" o simplemente por ser el día de la mujer? S…",140,1389715359234723842,2021-05-04 22:55:35,Twitter for Android,0,0
RT @miguelpr83: Su vida política ha sido una gran mentira. Hace unos días aseguró que se quedaría de diputado en la Asamblea de Madrid y le…,140,1389715356936196110,2021-05-04 22:55:35,Twitter for iPhone,0,0
"RT @rodrixiu: El 8M, nooooo covid&gt;&gt;&gt;&gt;&gt;Génova, nah por un día 
#Elecciones4M https://t.co/kdvdgLeZ2O",114,1389715348765749251,2021-05-04 22:55:33,Twitter for iPhone,0,0
"RT @el_pais: 🔴 ACTUALIZACIÓN | Pablo Iglesias: ""Dejo todos mis cargos Dejo la política. Cuando uno deja de ser útil tiene que saber retirar…",140,1389715347826257923,2021-05-04 22:55:33,Twitter for Android,0,0
RT @CasoAislado_Es: Forocoches se burla de Podemos y de Pablo Iglesias tras la victoria de la derecha frente al comunismo en las #Eleccione…,140,1389715343644495873,2021-05-04 22:55:32,Twitter for Android,0,0
RT @carlosvconisco: Escuchar a la muchedumbre de Génova gritar LIBERTAD con bozales y con medidas coercitivas que rozan la inconstitucional…,140,1389715341048172545,2021-05-04 22:55:31,Twitter Web App,0,0
"RT @vox_es: ‼ @monasterioR ""Los medios de comunicación y los partidos políticos han pretendido echar a VOX y no lo han conseguido. Cada día…",140,1389715334068903937,2021-05-04 22:55:29,Twitter for iPhone,0,0
"RT @vox_es: ‼ @monasterioR ""Los medios de comunicación y los partidos políticos han pretendido echar a VOX y no lo han conseguido. Cada día…",140,1389715331422330884,2021-05-04 22:55:29,Twitter for Android,0,0
"4𝙈 𝙀𝙡𝙚𝙘𝙘𝙞𝙤𝙣𝙚𝙨 𝘼𝙨𝙖𝙢𝙗𝙡𝙚𝙖 𝙙𝙚 𝙈𝙖𝙙𝙧𝙞𝙙

#CorredorDelHenares
Al 99,93% escrutado.

PP ⬆️ 18,43% a 41,87%
PSOE ⬇️ 30,10% a… https://t.co/3liwfeTzPY",139,1389715330734465026,2021-05-04 22:55:29,Twitter for Android,1,0
RT @Juanma_Toribio: Al final todo se resume en esto #Elecciones4M https://t.co/nyprn7aadU,89,1389715330562465794,2021-05-04 22:55:29,Twitter for Android,0,0
"RT @CiudadanosCs: 📡 A continuación valoramos en rueda de prensa los resultados de las #Elecciones4M

🔛 Síguelo #EnDirecto https://t.co/ogSH…",140,1389715330147274752,2021-05-04 22:55:29,Twitter for iPhone,0,0
"RT @vox_es: ‼  @Santi_ABASCAL ""En las próximas elecciones generales salimos a derrotar al sanchismo y a expulsarle del Gobierno de la Nació…",140,1389715328121311232,2021-05-04 22:55:28,Twitter for Android,0,0
